trailing_per,trailing_eps,forward_per_consensus,forward_eps_consensus,current_pbr,current_bps,close,market_cap,business_overview,business_keywords,roe_estimate,source_url,source_id,quality_flag,as_of,ticker,company,sector,in_kospi200,py_end_per,py_end_eps,roe_2y,roe_1y,roe_current,pbr_band_low,pbr_band_high,update_note,pbr_5y_min,current_pbr_from_history
13.64,32367.0,13.0,34135.0,0.86,513372.09,441500.0,26854.0,"기업개요 동사는 1965년 롯데공업주식회사로 설립되어 1976년 유가증권시장에 상장하였으며, 1978년 주식회사 농심으로 사명을 변경하였음. 계열회사는 총 42개사로 상장법인인 농심홀딩스, 율촌화학을 포함하며, NONGSHIM USA, SHANGHAI NONGSHIM FOODS 등 15개 종속회사와 시너지를 창출하고 있음. 2025년 3월에는 유럽 시장 공략을 위해 네덜란드에 NONGSHIM EUROPE B.V.를 신규 설립하였음.",금융·보험;화학·소재,0.0665,https://finance.naver.com/item/main.naver?code=004370,NAVER_PUBLIC,OK,2026-09-01,004370,농심,,Y,,,,,,0.6133952471004024,0.8348720320966416,Public Naver pull; history-dependent fields require BPS history input.,0.525934317933022,0.8600000050645527
6.97,6628.0,,,1.0,46200.0,46200.0,27032.0,"기업개요 동사는 1971년 자동차용 튜브와 타이어 제조 및 판매를 목적으로 설립되었으며 2017년 고무사업부문을 인적 분할하였음. 2022년 두산공작기계 인수를 통한 글로벌 사업 재편을 위해 상호를 디엔오토모티브로 변경하고 2024년 동아타이어공업을 흡수 합병하였음. 자동차용 축전지와 부품, 튜브 제품을 생산하며 종속회사 디엔솔루션즈를 통해 공작기계 제조와 유지보수 사업을 하고 있음.",자동차;배터리,0.1851,https://finance.naver.com/item/main.naver?code=007340,NAVER_PUBLIC,OK,2026-09-01,007340,DN오토모티브,,Y,,,,,0.1435,0.2961861471861472,0.5110389610389611,Public Naver pull; history-dependent fields require BPS history input.,0.19898268398268398,1.0
17.7,1449.0,,,1.47,17448.98,25650.0,25573.0,"기업개요 동사는 1975년 설립되어 2016년 상장한 중견기업이며, 동서음료(주)와 동서물산(주) 등 2개 비상장 종속회사를 보유하고 있음. 식품사업, 제조, 구매수출, 기타 등의 사업부문을 운영하며, 동서식품(주) 등과 대형 할인점, 온라인 거래처를 주요 거래처로 두고 있음. 동사는 건전한 재무구조를 기반으로 전문성 향상과 효율적 운영을 추구하고, 신규브랜드 도입 및 식품 연구를 통해 시장 변화에 대응하고 있음.",,0.0861,https://finance.naver.com/item/main.naver?code=026960,NAVER_PUBLIC,OK,2026-09-01,026960,동서,,Y,,,,,0.083,1.0745613783728334,1.561695869901851,Public Naver pull; history-dependent fields require BPS history input.,0.954210503995076,1.469999965614036
12.12,12452.0,11.0,13490.0,1.97,76598.98,150900.0,26081.0,"기업개요 동사는 2017년 (주)비지에프에서 인적분할하여 신설된 법인으로, 1990년 편의점 체인화사업을 시작하여 전국적인 점포망을 완성함. 2012년 독자 브랜드 CU를 런칭하여 한국형 편의점 모델을 정립했으며, 종속회사로 물류사업의 (주)비지에프로지스, 식품제조/유통의 (주)비지에프푸드 등을 보유하고 있음. 편의점 사업은 가맹본부가 상표, 영업표지 등을 제공하고, 가맹점사업자가 점포를 운영하는 방식으로, 다양한 품목을 취급하고 있음.",유통·물류,0.1761,https://finance.naver.com/item/main.naver?code=282330,NAVER_PUBLIC,OK,2026-09-01,282330,BGF리테일,,Y,,,,,,1.4462333571543644,2.3198742333122455,Public Naver pull; history-dependent fields require BPS history input.,1.2989729106053371,1.970000122717039
6.44,8208.0,7.0,7811.0,0.9,58777.78,52900.0,24571.0,"기업개요 동사는 1954년 설립되어 현재 한국, 중국, 북미, 인도 등 총 21개 계열회사를 보유한 글로벌 자동차 부품 전문기업임. 자동차 램프, 전동화 부품, 미러, 전자제품 등을 생산하여 현대차, 기아차, GM, Ford 등 글로벌 OEM에 납품하고 있음. 동사는 ESG 경영을 통한 온실가스 감축, 신시장 확대를 전략으로 수립하고 BMS, SBCM 등 전동화 제품과 로보틱스 분야로 사업 영역을 확대하고 있음.",전장부품;자동차;전력·에너지,0.1329,https://finance.naver.com/item/main.naver?code=005850,NAVER_PUBLIC,OK,2026-09-01,005850,에스엘,,Y,,,,,,0.5083553683041449,0.6619848520988714,Public Naver pull; history-dependent fields require BPS history input.,0.3904536714384245,0.8999999659735363
39.41,949.0,,,2.45,15265.31,37400.0,26484.0,"기업개요 동사는 2017년 설립되었으며, PT Green Eco Nickel 제련소 인수로 니켈 공급망을 완성하여 제련업에 진출함. 이차전지용 삼원계 양극재 전구체 생산 및 판매를 전문으로 하며, RMP 공정 기반 원료제련과 CPM 공정 기반 전구체 사업으로 구성됨. 하이니켈계 전구체 분야에서 시장 선도적 지위를 확보하고, 중저가 EV시장 대응을 위해 HVM, LMR 개발과 해외 생산시설을 추진하고 있음.",배터리,0.1162,https://finance.naver.com/item/main.naver?code=450080,NAVER_PUBLIC,OK,2026-09-01,450080,에코프로머티,,Y,,,,,0.0622,3.374972404752999,7.20326020238043,Public Naver pull; history-dependent fields require BPS history input.,2.1093577529706242,2.449999377673955
13.97,3600.0,12.0,4290.0,0.8,62875.0,50300.0,23619.0,"기업개요 동사는 2014년 에이치엘홀딩스의 자동차부품 제조·판매업 부문이 인적분할되어 설립되었으며, 유가증권시장에 상장함. 연결대상 종속회사 26개사를 보유하고 있으며, 2025년 Luan Automotive Mexico 지분을 인수함. 제동, 조향, 현가장치 등 운전자의 안전과 편의에 관련된 자동차 부품을 개발 및 생산하며, 국내 평택·원주·익산에 생산시설, 판교에 R&D센터를 두고 있음.",전장부품;자동차;금융·보험,0.0682,https://finance.naver.com/item/main.naver?code=204320,NAVER_PUBLIC,OK,2026-09-01,204320,HL만도,,Y,,,,,,0.5736779324055666,0.8588469184890657,Public Naver pull; history-dependent fields require BPS history input.,0.5033797216699801,0.8
5.0,13659.0,5.0,12701.0,1.24,55080.65,68300.0,26163.0,"기업개요 동사는 2021년 에프앤에프홀딩스로부터 패션사업부문을 인적분할하여 설립되었으며, 7개의 종속회사를 보유하고 있음. MLB, DISCOVERY 등 라이센스 브랜드와 DUVETICA, SUPRA 등 자체 브랜드를 제조·판매하며 중국, 홍콩 등에서 유통채널을 운영하고 있음. 2024년 DISCOVERY 아시아 독점 라이센스를 취득하고, SERGIO TACCHINI의 유럽 및 북미 사업을 전개하며 글로벌 브랜드로 성장하고 있음.",유통·물류,0.2306,https://finance.naver.com/item/main.naver?code=383220,NAVER_PUBLIC,OK,2026-09-01,383220,F&F,,Y,,,,,,1.17899843229882,2.5980085565439044,Public Naver pull; history-dependent fields require BPS history input.,0.8959589256844281,1.2399998910688237
-27422.0,,-14.0,-4199.0,0.19,315789.47,60000.0,25665.0,"기업개요 동사는 1976년 설립된 석유화학 기업으로, 여수, 대산, 울산 등의 주요 석유화학단지에 국제 규모의 생산시설을 갖추고 있음. 롯데정밀화학, 롯데에너지머티리얼즈 등 26개 종속회사를 통해 기초화학, 첨단소재, 정밀화학, 전지소재, 수소에너지 사업을 구축하고 있음. 기초화학 사업은 에틸렌, 프로필렌 등으로 PE, PP를 생산하며, 첨단소재 사업은 가전, IT, 자동차용 고기능성 ABS, PC를 제조하고 있음.",화학·소재;전력·에너지;배터리,-0.0133,https://finance.naver.com/item/main.naver?code=011170,NAVER_PUBLIC,OK,2026-09-01,011170,롯데케미칼,,Y,,,,,,0.21356000249153337,0.5642848065833228,Public Naver pull; history-dependent fields require BPS history input.,0.17195000200608337,0.1900000022166667
-3837.0,,77.0,315.0,0.29,83620.69,24250.0,24168.0,"기업개요 동사는 1967년 설립 후 제과사업을 인적분할로 롯데지주로 전환하고, 투자사업부문을 합병하여 지주회사 체제를 구축함. 롯데쇼핑, 롯데케미칼 등 19개 국내 자회사를 통해 유통업, 석유화학, 전지소재 사업, 바이오의약품 CDMO 사업을 진행함. 동사는 상표권과 자회사 배당수익으로 수익을 창출하며, ESG 경영 및 2040 탄소중립 로드맵으로 지속가능한 성장을 추구하고 있음.",유통·물류;화학·소재;배터리,0.0038,https://finance.naver.com/item/main.naver?code=004990,NAVER_PUBLIC,OK,2026-09-01,004990,롯데지주,,Y,,,,,,0.29394639054042726,0.38686597778611964,Public Naver pull; history-dependent fields require BPS history input.,0.2439587618805824,0.2899999988041237
8.58,4864.0,8.0,5501.0,1.02,40931.37,41750.0,22165.0,"기업개요 동사는 1991년 섬유제품, 의복, 신발, 골프장비 등 제조 및 도소매를 위해 설립됨. 2007년 LBO로 FILA 브랜드의 글로벌 상표권과 사업권을 확보했으며, 2020년 물적분할로 지주회사로 전환하고 2025년에 사명을 (주)미스토홀딩스로 변경함. Misto는 'FILA', 'Alife' 등 패션 브랜드, Acushnet은 'Titleist', 'FootJoy' 등 골프 브랜드를 보유하며 글로벌 시장에서 사업을 하고 있음.",,0.1344,https://finance.naver.com/item/main.naver?code=081660,NAVER_PUBLIC,OK,2026-09-01,081660,미스토홀딩스,,Y,,,,,,0.8370108305683391,0.9967904812372514,Public Naver pull; history-dependent fields require BPS history input.,0.664526987491501,1.020000063520962
5.9,4167.0,,,0.45,54666.67,24600.0,23354.0,"기업개요 동사는 1941년 설립, 1968년 상장 후 2012년 인적분할로 지주회사 한국앤컴퍼니㈜와 타이어 부문 한국타이어앤테크놀로지㈜로 나뉘었음. 2021년 ㈜한국아트라스비엑스와 합병하여 에너지 솔루션 사업본부를 신설하며 사업형 지주회사로 전환, 미국·독일법인 포함 축전지 사업을 영위함. 주요 사업은 차량용·산업용 축전지 제조·판매, 경영자문 용역, 상표권 사용료, 부동산 임대, 지분법 평가 이익 등임.",전력·에너지;배터리;자동차,0.0767,https://finance.naver.com/item/main.naver?code=000240,NAVER_PUBLIC,OK,2026-09-01,000240,한국앤컴퍼니,,Y,,,,,0.0762,0.2412804730926541,0.4207316816627025,Public Naver pull; history-dependent fields require BPS history input.,0.19042681765690136,0.4499999725609773
11.23,7204.0,8.0,10612.0,0.9,89888.89,80900.0,22671.0,"기업개요 동사는 1968년 설립된 (주)풍산홀딩스로부터 2008년 인적분할해 설립됨. 미국, 중국, 동남아 등 주요 지역에 생산·판매 라인을 구축하고 있음. 신동사업 부문에서는 동 및 동합금 판·대, 리드프레임 소재 등을 생산하며, 방산사업 부문은 군용 및 스포츠 탄약, 정밀 단조품 등을 생산하고 있음. 신규 Alloy 개발, 전투드론 연구를 추진하며, 첨단 고부가가치 소재와 K-방산 수출 확대를 통해 글로벌 시장 점유율을 늘리고 있음.",화학·소재;방산,0.1181,https://finance.naver.com/item/main.naver?code=103140,NAVER_PUBLIC,OK,2026-09-01,103140,풍산,,Y,,,,,,0.3610012316316288,0.9157972692732108,Public Naver pull; history-dependent fields require BPS history input.,0.2658838038827713,0.8999999888751546
10.03,1913.0,10.0,1943.0,1.21,15851.24,19180.0,22064.0,"기업개요 동사는 1973년 광고업 영위를 목적으로 설립되었고, 1998년 한국거래소에 상장됨. 서울 본사를 포함한 전세계 46개국 55개 거점의 글로벌 네트워크를 운영하며 영국 Iris, 미국 TBG와 McKinney, 중국 PengTai 및 중동 One RX 등 해외 M&A사를 보유하고 있음. 마케팅 성과 최대화를 위한 마케팅 솔루션을 제공하며 광고 기획/제작, 매체 선정, 프로모션 대행 등을 하고 있음.",,0.1226,https://finance.naver.com/item/main.naver?code=030000,NAVER_PUBLIC,OK,2026-09-01,030000,제일기획,,Y,,,,,,1.1587736984614452,1.4320646208119996,Public Naver pull; history-dependent fields require BPS history input.,1.0712095709862446,1.2099999747653811
15.04,13662.0,13.0,15267.0,2.01,102238.81,205500.0,22181.0,"기업개요 동사는 1980년 설립된 정밀화학 전문기업으로, 연결대상 종속회사 7개사를 보유하고 있음. 반도체, 디스플레이, 제지 및 섬유에 사용되는 과산화수소, 차아황산소다, BPO 등 정밀화학 제품과 라텍스 및 고분자응집제 등 제지/환경 제품을 생산하고 있음. 반도체 박막소재인 Precursor, 디스플레이용 Resin 및 QD 등 전자소재와 음극바인더, 분리막바인더, 실리콘음극재 등 이차전지용 소재를 개발 및 생산하고 있음.",화학·소재;반도체;디스플레이,0.1493,https://finance.naver.com/item/main.naver?code=014680,NAVER_PUBLIC,OK,2026-09-01,014680,한솔케미칼,,Y,,,,,,1.6173897172707705,2.379722533937944,Public Naver pull; history-dependent fields require BPS history input.,0.9067006941884398,2.009999920773726
5.2,32086.0,,,0.6,278333.33,167000.0,21632.0,"기업개요 동사는 1974년 의류 제조·판매 목적으로 설립되어 2009년 인적분할로 순수 지주회사로 존속하고 있음. 영원무역을 통해 의류, 신발, 가방의 OEM 제조 및 수출을 하고, 영원아웃도어는 국내에서 노스페이스 브랜드 리테일 사업을 하고 있음. 2015년 SCOTT 지분 확보로 글로벌 자전거 시장에 진출하였으며, 방글라데시 등지에서 글로벌 생산거점을 확대하며 성장하고 있음.",,0.104,https://finance.naver.com/item/main.naver?code=009970,NAVER_PUBLIC,OK,2026-09-01,009970,영원무역홀딩스,,Y,,,,,0.1153,0.19243114002911546,0.4851018022167881,Public Naver pull; history-dependent fields require BPS history input.,0.16562874449854784,0.6000000071856288
16.99,1551.0,10.0,2688.0,0.66,39924.24,26350.0,22030.0,"기업개요 동사는 1971년 금성전공 설립 이후 1980년에 럭키체인을 흡수합병하고 2021년 GS홈쇼핑을 합병하며 온오프라인 통합 유통기업으로 성장함. 2024년 파르나스호텔과 후레쉬미트 인적분할을 완료하여 유통업 본연의 경쟁력 강화에 집중함. 현재 편의점 GS25, 수퍼마켓 GS THE FRESH, 홈쇼핑 GS SHOP을 주요 사업으로 영위하고 있으며, 자회사 지에스네트웍스를 통해 물류 경쟁력을 강화하고 있음.",유통·물류,0.0673,https://finance.naver.com/item/main.naver?code=007070,NAVER_PUBLIC,OK,2026-09-01,007070,GS리테일,,Y,,,,,,0.43563509286588803,0.6094793538962796,Public Naver pull; history-dependent fields require BPS history input.,0.34314992595976784,0.6600000400759038
4.49,1659.0,5.0,1417.0,0.88,8465.91,7450.0,21400.0,"기업개요 동사는 2003년 금호산업(주)의 타이어 사업부 자산·부채의 현물출자 및 영업양수도를 통해 설립된 타이어 제조·판매 기업임. 한국, 중국, 베트남, 미국에 위치한 8개 타이어 생산공장을 토대로 글로벌 생산체계를 구축하고, 12개 해외법인과 13개 해외지사/사무소를 통해 전세계 판매 네트워크를 갖추고 있음. 국내 광주/곡성/평택공장과 해외 중국 3개, 미국, 베트남 공장에서 생산하며, 5개 지역에 R&D센터를 운영하고 있음.",,0.1674,https://finance.naver.com/item/main.naver?code=073240,NAVER_PUBLIC,OK,2026-09-01,073240,금호타이어,,Y,,,,,,0.48488585397198886,0.6874630134267905,Public Naver pull; history-dependent fields require BPS history input.,0.32306036799351756,0.8799999055033658
9.47,10322.0,8.0,12431.0,0.45,217333.33,97800.0,21090.0,"기업개요 동사는 2002년 현대지에프홀딩스의 백화점 사업부문이 분할되어 설립되었으며, 2022년 지누스 지분 취득으로 가구 제조 부문을 연결 종속회사로 편입함. 백화점 13개, 아울렛 10개, 면세점 2개를 운영하고 있으며, 가구 제조 부문에서는 매트리스와 가구사업을 영위하고 있음. 프리미엄 소비 확대와 체험형 매장 강화로 경쟁력을 확보하며, 2027년부터 신규 출점 추진하고 있음.",유통·물류,0.0572,https://finance.naver.com/item/main.naver?code=069960,NAVER_PUBLIC,OK,2026-09-01,069960,현대백화점,,Y,,,,,,0.2337423348733487,0.3770245456598857,Public Naver pull; history-dependent fields require BPS history input.,0.1941717821191991,0.4500000069018406
18.06,1506.0,,,0.69,39420.29,27200.0,20796.0,"기업개요 동사는 1959년 설립되어 2006년 인적분할을 통해 화장품, 생활용품, 식품 등의 제조 및 판매 사업을 (주)아모레퍼시픽으로 이전한 순수지주회사임. 주요 자회사인 (주)아모레퍼시픽 포함 총 8개 자회사를 보유하며, 화장품 사업부문(매출 비중 95%)과 기타 사업부문(5%)으로 구분됨. 화장품 사업은 설화수, 헤라, 라네즈 등 럭셔리 및 프리미엄 브랜드를, 헤어 앤 뷰티 사업은 려, 미쟝센 등 생활용품 브랜드로 전개하고 있음.",,0.031,https://finance.naver.com/item/main.naver?code=002790,NAVER_PUBLIC,OK,2026-09-01,002790,아모레퍼시픽홀딩스,,Y,,,,,0.0382,0.6428161741072935,0.9611801435250732,Public Naver pull; history-dependent fields require BPS history input.,0.5162316157491484,0.6899999974632353
97.27,769.0,-608.0,-123.0,0.15,498666.67,74800.0,20641.0,"기업개요 동사는 2011년에 대형마트 사업부문이 인적분할되어 설립되었으며, 2024년 ㈜이마트에브리데이, 2025년 ㈜에메랄드에스피브이를 흡수합병함. 유통업, 부동산업 등을 영위하며, 국내에 대형마트 157개점, 슈퍼마켓 등 운영하고 있음. 미국에서는 프리미엄 그로서리 마켓 57개를 운영하며, 본업 경쟁력 강화와 신성장 동력 육성을 통해 중장기 수익기반을 마련하고 있음.",유통·물류,-0.0002,https://finance.naver.com/item/main.naver?code=139480,NAVER_PUBLIC,OK,2026-09-01,139480,이마트,,Y,,,,,,0.14113636269293875,0.21356951728897383,Public Naver pull; history-dependent fields require BPS history input.,0.11330213828006593,0.14999999899732622
15.72,2885.0,14.0,3311.0,1.52,29835.53,45350.0,20407.0,"기업개요 동사는 1984년 한국전력공사 전액 출자로 설립된 발전설비정비 전문회사로, 52년간 국내외 발전설비를 책임지고 있었음. 화력, 원자력, 송변전 등 다양한 사업을 운영하며, 전문기술인력과 첨단 장비로 산업설비 가동률과 효율성을 높이는 고품질 정비서비스를 제공하고 있음. 발전설비 성능 향상 및 설비 가동률 제고 기술을 UAE, 남아공 등에서 활용하며, 원전해체와 신재생에너지 등을 추진하고 있음.",전력·에너지,0.111,https://finance.naver.com/item/main.naver?code=051600,NAVER_PUBLIC,OK,2026-09-01,051600,한전KPS,,Y,,,,,,1.1513118754719625,1.613177309067411,Public Naver pull; history-dependent fields require BPS history input.,1.0306503688722808,1.519999812304323
459.22,103.0,11.0,4405.0,1.53,30915.03,47300.0,19947.0,"기업개요 동사는 2006년 설립, 2014년 유가증권시장 상장된 풍력타워 및 해상풍력 하부구조물 제조기업임. 한국 본사를 기반으로 베트남, 미국, 포르투갈 등에서 생산법인을 운영하며 Vestas, SGRE 등 글로벌 터빈 업체에 타워를 공급하고 있음. 2023년 유럽 Bladt Industries 인수로 해상풍력 하부구조물 사업에 진출, 공급망 내 경쟁력을 강화하고 있음.",금융·보험,0.1425,https://finance.naver.com/item/main.naver?code=112610,NAVER_PUBLIC,OK,2026-09-01,112610,씨에스윈드,,Y,,,,,,1.4090233779491725,2.1659367627979016,Public Naver pull; history-dependent fields require BPS history input.,1.1175793780565635,1.530000132621576
317.81,219.0,,,15.19,4581.96,69600.0,21032.0,"기업개요 동사는 2023년 이수화학에서 정밀화학 및 전고체전지소재를 인적분할해 설립되고, 2024년 이수엑사켐의 정밀화학을 흡수합병함. 현재 울산 공장, 일본 ISU Specialty Chemical Japan Co., Ltd., 상해대표처를 운영하고 있음. TDM, NOM/NDM, IPA, Special Solvent 등 정밀화학 제품과 전고체 배터리용 황화물계 고체전해질의 핵심 원료 황화리튬(Li2S)을 생산·판매하고 있음.",화학·소재;배터리,,https://finance.naver.com/item/main.naver?code=457190,NAVER_PUBLIC,OK,2026-09-01,457190,이수스페셜티케미컬,,Y,,,,,0.0478,8.358868257252356,14.295192450392408,Public Naver pull; history-dependent fields require BPS history input.,5.508559655693197,15.190006023623079
9.11,5740.0,14.0,3811.0,3.4,15382.35,52300.0,17740.0,"기업개요 동사는 2001년 설립되어 2009년 유가증권시장에 상장하였으며, 2024년 9월 HD현대 기업집단으로 편입됨. 종속회사로 HD현대크랭크샤프트를 보유하고 있으며, 2026년 1월 STX HI Malaysia Sdn. Bhd.를 청산함. 선박용 저속엔진(디젤, LPG DF, LNG DF) 제조를 주력으로 하며, 터보차저, 크랭크샤프트 등 엔진부품 및 A/S 사업을 영위하고 있음.",금융·보험;조선·해양,0.2478,https://finance.naver.com/item/main.naver?code=071970,NAVER_PUBLIC,OK,2026-09-01,071970,HD현대마린엔진,,Y,,,,,,0.32816832278553015,3.752352533910619,Public Naver pull; history-dependent fields require BPS history input.,0.23923522738723277,3.4000006500957265
7.52,9773.0,8.0,9119.0,0.35,210000.0,73500.0,16767.0,"기업개요 동사는 1930년 설립된 종합물류기업으로, 2026년 기준 전세계 33개국 92개 법인을 운영하고 있음. CL사업은 스마트 물류 설비 기반 W&D사업과 국내 최대 항만인프라 활용 P&D사업을 영위하고, 택배사업은 자동화설비로 날마다 최대 약 920만 Box를 처리하고 있음. 글로벌사업은 항공/해상 포워딩과 Cross Border e-Commerce 물류서비스를 제공하며, 건설사업은 물류센터와 프리미엄 골프장을 운영하고 있음.",유통·물류;건설·인프라,0.0434,https://finance.naver.com/item/main.naver?code=000120,NAVER_PUBLIC,OK,2026-09-01,000120,CJ대한통운,,Y,,,,,,0.38752380952380955,0.581904761904762,Public Naver pull; history-dependent fields require BPS history input.,0.3323809523809524,0.35
3.87,9808.0,4.0,8774.0,0.44,86250.0,37950.0,16751.0,"기업개요 동사는 1969년 설립, 1989년 상장 후 2022년 동원엔터프라이즈와 합병하여 동원그룹 지주회사가 되었음. 동사는 수산, 식품가공·유통, 포장 등 사업을 영위하며 원양어업, 참치캔, StarKist의 미국 참치시장 1위 사업 등을 운영함. 자회사 배당금과 브랜드 사용료로 안정적 수익을 확보하고 AI·스마트팩토리 기반 혁신과 2차전지 소재사업 등 신성장동력 확보에 주력하고 있음.",유통·물류;배터리;화학·소재,0.1017,https://finance.naver.com/item/main.naver?code=006040,NAVER_PUBLIC,OK,2026-09-01,006040,동원산업,,Y,,,,,,0.38090202898550723,0.5039420289855072,Public Naver pull; history-dependent fields require BPS history input.,0.30046376811594205,0.44
-3458.0,,16.0,2878.0,1.49,30067.11,44800.0,17583.0,"기업개요 동사는 1973년 설립되어 1991년 유가증권시장에 상장한 삼성그룹 계열의 호텔 및 면세 사업 기업임. TR부문은 서울·제주 시내 면세점 및 인천, 싱가포르 창이, 홍콩 첵랍콕 국제공항에서 면세사업을 운영하고 있음. 호텔&레저부문은 서울·제주신라호텔, 신라스테이, 신라모노그램의 3대 호텔 브랜드 체계를 구축하고 BTM 사업과 레저사업을 통해 글로벌 호스피탈리티 기업으로 성장하고 있음.",금융·보험,0.0957,https://finance.naver.com/item/main.naver?code=008770,NAVER_PUBLIC,OK,2026-09-01,008770,호텔신라,,Y,,,,,,1.5229265466484807,2.612156605673109,Public Naver pull; history-dependent fields require BPS history input.,1.225591684734582,1.4900002028794919
22.62,2608.0,11.0,5538.0,0.42,140476.19,59000.0,16045.0,"기업개요 동사는 1976년 설립된 현대자동차그룹 계열의 글로벌 자동차부품 전문기업으로, 7개국에서 13개 생산 거점을 운영하고 있음. 차량부품사업에서는 엔진, 모듈, 4WD 부품, 등속조인트, 열관리 부품 등을 현대차, 기아, GM, 포드 등에 공급하며, 모빌리티솔루션사업과 방산·항공 부품 사업도 하고 있음. 친환경차 확대에 대응한 전동화 부품 개발, K-방산 수출 확대, 스마트 제조물류 로봇 상용화를 통해 미래 성장동력을 확보하고 있음.",자동차;전장부품;방산,0.0394,https://finance.naver.com/item/main.naver?code=011210,NAVER_PUBLIC,OK,2026-09-01,011210,현대위아,,Y,,,,,,0.36305084868830795,0.48976271352461936,Public Naver pull; history-dependent fields require BPS history input.,0.2708644076978454,0.4200000014237288
11.37,2243.0,,,0.6,42500.0,25500.0,15339.0,"기업개요 동사는 1956년 설립 후 2017년 지주회사 체제로 전환하기 위해 인적분할을 진행해 투자사업부문 오리온홀딩스와 식품사업부문 오리온으로 나뉘었음. 주요 사업은 자회사 지분 관리 및 투자이며, 수익원은 브랜드 사용수익, 임대수익, 종속회사 배당금 수익 등임. 연결대상 종속회사는 상장 2개사, 비상장 16개사로 총 18개사 구성, 제과, 영상, 지주 및 기타 사업부문을 보유하고 있음.",,0.068,https://finance.naver.com/item/main.naver?code=001800,NAVER_PUBLIC,OK,2026-09-01,001800,오리온홀딩스,,Y,,,,,0.0528,0.348,0.4767058823529412,Public Naver pull; history-dependent fields require BPS history input.,0.3136470588235294,0.6
13.4,4397.0,8.0,7015.0,0.45,130888.89,58900.0,17638.0,"기업개요 동사는 2010년 ㈜코오롱 제조사업부문이 분할되어 설립된 제조회사로, 국내외 37개 종속회사를 보유하고 있음. 산업자재군(타이어코드, 에어백 등), 화학소재군(석유수지, 페놀수지 등), 패션군(아웃도어, 골프 등), 기타사업군(골프장, 벤처투자)으로 사업함. 자동차 경량화와 친환경 소재 수요 증가에 대응해 아라미드 펄프 증설, 베트남 타이어코드 및 에어백 생산 확대 등 고부가 제품군 확대와 글로벌 생산체계 강화를 추진하고 있음.",화학·소재;자동차,0.0536,https://finance.naver.com/item/main.naver?code=120110,NAVER_PUBLIC,OK,2026-09-01,120110,코오롱인더,,Y,,,,,,0.2706876038141969,0.4626825088057513,Public Naver pull; history-dependent fields require BPS history input.,0.204753818295808,0.44999999617996606
-4270.0,,8.0,15822.0,1.18,108559.32,128100.0,14970.0,"기업개요 동사는 1969년 설립된 혈액제제 및 백신 전문 제약기업으로, 2023년 FDA로부터 면역글로불린 품목허가를 받아 2024년 미국 시장에 진출함. 의약품 제조·판매를 주력으로 하며, 종속회사를 통해 체외진단시약, 혈당측정기, 세포치료제 등 헬스케어 사업을 운영하고 있음. 헌터증후군 치료제 '헌터라제' ICV제형 상업화, 혈우병 치료제 '그린진에프' 중국 허가 등 글로벌 경쟁력을 확보하고 있음.",바이오·제약,0.1457,https://finance.naver.com/item/main.naver?code=006280,NAVER_PUBLIC,OK,2026-09-01,006280,녹십자,,Y,,,,,,1.0998595053837845,1.551778327277658,Public Naver pull; history-dependent fields require BPS history input.,0.8714129749523117,1.1800000221077287
16.73,2472.0,15.0,2779.0,0.75,55133.33,41350.0,14828.0,"기업개요 동사는 1955년 특수강 제조 및 판매업을 목적으로 설립되었으며, 1991년 유가증권시장에 상장하고 2003년 세아그룹에 편입되었음. 2022년 물적분할로 (주)세아베스틸을 설립하고, 분할존속회사로 순수지주회사로 전환하였음. 주요 자회사로는 탄소합금 특수강 생산 (주)세아베스틸, STS선재·봉강·강관 생산 (주)세아창원특수강, 고강도 알루미늄 합금 소재 생산 (주)세아항공방산소재 등이 있음.",금융·보험;화학·소재;방산,0.0504,https://finance.naver.com/item/main.naver?code=001430,NAVER_PUBLIC,OK,2026-09-01,001430,세아베스틸지주,,Y,,,,,,0.3381983275815192,0.5082225216579518,Public Naver pull; history-dependent fields require BPS history input.,0.257557452089326,0.7500000453446218
7.52,16871.0,8.0,15931.0,1.37,92554.74,126800.0,14691.0,"기업개요 동사는 2002년 주식회사 대웅의 사업부문을 인적분할하여 설립된 의약품 제조 및 판매 전문 기업으로, KGMP 기준에 부합하는 제조시설을 운영하고 있음. 주요 제품으로 보툴리눔 톡신 나보타, 간장질환 치료제 우루사, 국산 신약 펙수클루, 엔블로 등이 있으며, 한올바이오파마 등 20개사를 보유하고 있음. 동사는 혁신 신약을 중심으로 글로벌 진출을 고도화하고, 디지털 헬스케어 시장 투자를 이어가고 있음.",바이오·제약,0.1721,https://finance.naver.com/item/main.naver?code=069620,NAVER_PUBLIC,OK,2026-09-01,069620,대웅제약,,Y,,,,,,1.2176577882450967,1.741455921112198,Public Naver pull; history-dependent fields require BPS history input.,0.9983281245239303,1.3700000669873849
