ticker,date,open,high,low,close,volume,source_id,source_url
005930,20181019,44050.0,44500.0,43350.0,43900.0,38756637.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181026,43450.0,43950.0,40400.0,41000.0,65163738.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181102,40850.0,44250.0,40550.0,44150.0,76227435.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181109,43750.0,45050.0,42900.0,44300.0,48630297.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181116,43850.0,45250.0,43400.0,44000.0,38288227.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181123,44050.0,44250.0,41800.0,42400.0,38892407.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181130,42150.0,44000.0,41750.0,41850.0,50172229.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181207,42750.0,43400.0,40450.0,40950.0,64775340.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181214,40450.0,40750.0,38700.0,38950.0,83481737.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181221,38650.0,39600.0,38100.0,38650.0,59401803.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20181228,38500.0,39050.0,38100.0,38700.0,42848115.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190104,39400.0,39400.0,36850.0,37450.0,34428115.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190111,38000.0,40550.0,37800.0,40500.0,69351021.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190118,40450.0,42400.0,39850.0,42300.0,54735506.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190125,42700.0,44750.0,41350.0,44750.0,69928154.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190201,45000.0,47050.0,44350.0,46350.0,87173510.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190208,46800.0,47100.0,44650.0,44800.0,28561197.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
005930,20190215,44500.0,47500.0,44250.0,46050.0,63423133.0,NAVER_CHART_PUBLIC,https://fchart.stock.naver.com/sise.nhn?symbol=005930&timeframe=week&count=4000&requestType=0
